ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
16278837,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,6,0.0,207,5248361791485,1501,15.1,-4.4226298332214355,25.49300193786621,0,0.0,0.0,,,,,0,,3,,
16278837,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,18,0.0,207,5248364184685,16,34.0,-844.9382934570312,0.23270000517368317,0,0.0,0.0,,,,,0,,3,,
16278837,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,13,0.0,207,5248362279002,35,27.4,572.0191040039062,0.9894999861717224,0,0.0,0.0,,,,,0,,3,,
16278837,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,15,0.0,207,5248373430207,17,33.5,-404.2926330566406,0.25280001759529114,0,0.0,0.0,,,,,0,,3,,
16278838,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,5,0.0,207,5248363122580,61,23.9,537.005126953125,1.281000018119812,0,0.0,0.0,,,,,0,,3,,
16278838,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,24,0.0,207,5248374253360,9,40.1,360.23895263671875,0.24260000884532928,0,0.0,0.0,,,,,0,,3,,
16278838,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,23,0.0,207,5248363253795,11,38.6,775.518310546875,0.5410000085830688,0,0.0,0.0,,,,,0,,3,,
16278838,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,17,0.0,207,5248375928865,8,41.3,-441.0527038574219,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16278838,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,1,0.0,15,340066361383020,9,40.3,472.9230651855469,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
16278838,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,6,0.0,15,340066366156380,9,40.6,-590.9723510742188,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,12,0.0,15,340066358568922,35,27.1,-534.9725952148438,0.6934999823570251,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,13,0.0,15,340066366068398,9,40.8,547.8117065429688,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,14,0.0,15,340066367956811,9,40.4,364.2677307128906,0.03210000321269035,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,15,0.0,15,340066363504323,10,39.0,381.6667175292969,0.026600001379847527,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,17,0.0,15,340066372028112,11,38.7,312.19580078125,0.304500013589859,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,19,0.0,15,340066374586854,11,38.6,-46.71337890625,0.04390000179409981,0,0.0,0.0,,,,,0,,1,,
16278839,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,24,0.0,15,340066366869546,24,30.1,-517.17236328125,0.39079999923706055,0,0.0,0.0,,,,,0,,1,,
16278840,2788200000000,,,-1329687678241531878,0.06506729125976562,23.596396204084158,3.084153324529846,14.929016131212357,22,30,0.0,15,340066361613424,13,36.9,662.409912109375,0.02670000120997429,0,0.0,0.0,,,,,0,,1,,
16279826,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,14,0.0,207,5249374848911,11,38.8,162.6287841796875,0.24390001595020294,0,0.0,0.0,,,,,0,,3,,
16279826,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,6,0.0,207,5249361791500,1668,15.1,-4.4226298332214355,26.99300193786621,0,0.0,0.0,,,,,0,,3,,
16279826,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,18,0.0,207,5249364187410,24,30.8,-846.15576171875,0.5877999663352966,0,0.0,0.0,,,,,0,,3,,
16279827,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,13,0.0,207,5249362277066,27,29.0,570.867431640625,0.8694999814033508,0,0.0,0.0,,,,,0,,3,,
16279827,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,15,0.0,207,5249373431640,19,32.3,-405.5513610839844,0.26080000400543213,0,0.0,0.0,,,,,0,,3,,
16279827,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,5,0.0,207,5249363120959,40,26.3,538.501708984375,1.0509999990463257,0,0.0,0.0,,,,,0,,3,,
16279827,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,24,0.0,207,5249374252177,10,39.2,359.1712341308594,0.5275000333786011,0,0.0,0.0,,,,,0,,3,,
16279827,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,23,0.0,207,5249363251244,11,38.1,774.7291259765625,0.227400004863739,0,0.0,0.0,,,,,0,,3,,
16279828,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,17,0.0,207,5249375930343,9,40.8,-441.6859436035156,0.24410000443458557,0,0.0,0.0,,,,,0,,3,,
16279828,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,1,0.0,15,340067361381450,9,40.2,471.77081298828125,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
16279828,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,6,0.0,15,340067366158349,9,40.9,-591.7717895507812,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16279828,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,12,0.0,15,340067358570651,40,26.9,-536.0667724609375,0.7534999847412109,0,0.0,0.0,,,,,0,,1,,
16279828,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,13,0.0,15,340067366066579,8,41.2,546.99267578125,0.03020000085234642,0,0.0,0.0,,,,,0,,1,,
16279829,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,14,0.0,15,340067367955589,10,39.8,363.6468505859375,0.032600000500679016,0,0.0,0.0,,,,,0,,1,,
16279829,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,15,0.0,15,340067363503049,11,38.9,380.3114318847656,0.29100000858306885,0,0.0,0.0,,,,,0,,1,,
16279829,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,17,0.0,15,340067372027077,12,37.8,311.0350036621094,0.3244999945163727,0,0.0,0.0,,,,,0,,1,,
16279829,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,19,0.0,15,340067374587011,11,38.0,-47.83031463623047,0.3075000047683716,0,0.0,0.0,,,,,0,,1,,
16279830,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,24,0.0,15,340067366871320,24,30.9,-518.4939575195312,0.39079999923706055,0,0.0,0.0,,,,,0,,1,,
16279830,2789200000000,,,-1329687678241531863,0.11524009704589844,19.2783227248583,9.02091316617141,10.26490095230821,22,30,0.0,15,340067361611218,17,33.5,661.5025634765625,0.03480000048875809,0,0.0,0.0,,,,,0,,1,,
16280848,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,14,0.0,207,5250374848401,9,40.3,161.45907592773438,0.24260000884532928,0,0.0,0.0,,,,,0,,3,,
16280848,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,6,0.0,207,5250361791717,326,17.4,-2.4268243312835693,10.178000450134277,0,0.0,0.0,,,,,0,,3,,
16280848,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,18,0.0,207,5250364190240,24,30.9,-846.6965942382812,0.5877999663352966,0,0.0,0.0,,,,,0,,3,,
16280849,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,13,0.0,207,5250362275085,40,26.9,569.5377807617188,1.0494999885559082,0,0.0,0.0,,,,,0,,3,,
16280849,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,15,0.0,207,5250373432984,17,33.3,-407.13385009765625,0.25280001759529114,0,0.0,0.0,,,,,0,,3,,
16280849,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,5,0.0,207,5250363119169,35,27.5,537.1734619140625,0.9909999966621399,0,0.0,0.0,,,,,0,,3,,
16280849,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,24,0.0,207,5250374250961,11,38.5,358.37646484375,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
16280849,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,23,0.0,207,5250363248645,9,40.5,773.6178588867188,0.22609999775886536,0,0.0,0.0,,,,,0,,3,,
16280849,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,17,0.0,207,5250375931801,8,41.3,-442.3025817871094,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16280850,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,1,0.0,15,340068361379887,9,40.7,470.72943115234375,0.24800001084804535,0,0.0,0.0,,,,,0,,1,,
16280850,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,6,0.0,15,340068366160332,10,39.3,-592.4696044921875,0.03110000118613243,0,0.0,0.0,,,,,0,,1,,
16280850,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,12,0.0,15,340068358572070,61,23.5,-540.348388671875,0.9434999823570251,0,0.0,0.0,,,,,0,,1,,
16280850,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,13,0.0,15,340068366064749,7,42.0,546.6253051757812,0.029600001871585846,0,0.0,0.0,,,,,0,,1,,
16280850,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,14,0.0,15,340068367954358,9,40.3,362.0242004394531,0.25699999928474426,0,0.0,0.0,,,,,0,,1,,
16280851,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,15,0.0,15,340068363501781,12,37.0,380.0625,0.0284000001847744,0,0.0,0.0,,,,,0,,1,,
16280851,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,17,0.0,15,340068372026047,13,36.9,310.22625732421875,0.3544999957084656,0,0.0,0.0,,,,,0,,1,,
16280851,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,19,0.0,15,340068374587154,12,37.6,-46.488365173339844,0.04490000009536743,0,0.0,0.0,,,,,0,,1,,
16280851,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,24,0.0,15,340068366873005,27,29.3,-520.0821533203125,0.5855000019073486,0,0.0,0.0,,,,,0,,1,,
16280851,2790200000000,,,-1329687678241531860,0.4232978820800781,19.94422564166598,5.14106652641507,11.457957495061889,22,30,0.0,15,340068361609000,13,36.0,660.6233520507812,0.02670000120997429,0,0.0,0.0,,,,,0,,1,,
16281823,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,14,0.0,207,5251374847866,9,40.4,161.28065490722656,0.24260000884532928,0,0.0,0.0,,,,,0,,3,,
16281824,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,6,0.0,207,5251361791725,393,17.4,-2.4268243312835693,11.678000450134277,0,0.0,0.0,,,,,0,,3,,
16281824,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,18,0.0,207,5251364192965,40,26.7,-845.9334106445312,1.0525000095367432,0,0.0,0.0,,,,,0,,3,,
16281824,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,13,0.0,207,5251362273349,35,27.4,570.1932373046875,0.9894999861717224,0,0.0,0.0,,,,,0,,3,,
16281824,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,15,0.0,207,5251373434381,16,34.4,-407.1417541503906,0.24619999527931213,0,0.0,0.0,,,,,0,,3,,
16281824,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,5,0.0,207,5251363117407,53,24.3,535.153076171875,1.2010000944137573,0,0.0,0.0,,,,,0,,3,,
16281825,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,24,0.0,207,5251374249767,11,38.6,358.1301574707031,0.24390001595020294,0,0.0,0.0,,,,,0,,3,,
16281825,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,23,0.0,207,5251363246086,8,41.7,773.3389282226562,0.2257000058889389,0,0.0,0.0,,,,,0,,3,,
16281825,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,17,0.0,207,5251375933305,8,41.4,-442.4072570800781,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16281825,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,1,0.0,15,340069361378312,9,40.7,470.3423156738281,0.023100001737475395,0,0.0,0.0,,,,,0,,1,,
16281825,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,6,0.0,15,340069366162300,9,40.0,-592.3562622070312,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16281825,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,12,0.0,15,340069358574136,53,24.5,-540.5006713867188,0.8734999895095825,0,0.0,0.0,,,,,0,,1,,
16281826,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,13,0.0,15,340069366062929,8,41.7,546.7747802734375,0.03020000085234642,0,0.0,0.0,,,,,0,,1,,
16281826,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,14,0.0,15,340069367953176,9,40.4,361.79583740234375,0.25699999928474426,0,0.0,0.0,,,,,0,,1,,
16281826,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,15,0.0,15,340069363500511,14,35.0,380.3068542480469,0.030300000682473183,0,0.0,0.0,,,,,0,,1,,
16281826,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,17,0.0,15,340069372025000,12,37.6,310.03594970703125,0.3244999945163727,0,0.0,0.0,,,,,0,,1,,
16281827,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,19,0.0,15,340069374587315,12,37.9,-48.5153694152832,0.32749998569488525,0,0.0,0.0,,,,,0,,1,,
16281827,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,24,0.0,15,340069366874745,24,30.3,-520.6470336914062,0.39079999923706055,0,0.0,0.0,,,,,0,,1,,
16281827,2791200000000,,,-1329687678241531857,0.10550689697265625,18.11187030398287,1.6618657267443824,9.929498490691076,22,30,0.0,15,340069361606802,8,41.0,660.919189453125,0.022700000554323196,0,0.0,0.0,,,,,0,,1,,
16282838,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,14,0.0,207,5252374847314,10,39.7,162.18589782714844,0.24310001730918884,0,0.0,0.0,,,,,0,,3,,
16282838,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,6,0.0,207,5252361791733,469,17.4,-2.4268243312835693,13.178000450134277,0,0.0,0.0,,,,,0,,3,,
16282839,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,18,0.0,207,5252364195836,40,26.0,-847.1229858398438,1.0525000095367432,0,0.0,0.0,,,,,0,,3,,
16282839,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,13,0.0,207,5252362271320,40,26.2,570.6520385742188,1.0494999885559082,0,0.0,0.0,,,,,0,,3,,
16282840,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,15,0.0,207,5252373435682,16,34.1,-406.6366271972656,0.24619999527931213,0,0.0,0.0,,,,,0,,3,,
16282840,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,5,0.0,207,5252363115360,46,25.7,537.061279296875,1.121000051498413,0,0.0,0.0,,,,,0,,3,,
16282840,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,24,0.0,207,5252374248590,11,38.8,359.2366943359375,0.5575000047683716,0,0.0,0.0,,,,,0,,3,,
16282840,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,23,0.0,207,5252363243489,6,43.4,773.7049560546875,0.22460000216960907,0,0.0,0.0,,,,,0,,3,,
16282841,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,17,0.0,207,5252375934765,8,41.5,-441.2284240722656,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
16282842,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,1,0.0,15,340070361376754,8,41.9,470.4526062011719,0.022700000554323196,0,0.0,0.0,,,,,0,,1,,
16282842,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,6,0.0,15,340070366164264,9,40.7,-591.4924926757812,0.03060000203549862,0,0.0,0.0,,,,,0,,1,,
16282843,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,12,0.0,15,340070358575933,61,23.6,-538.302734375,0.9584999680519104,0,0.0,0.0,,,,,0,,1,,
16282843,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,13,0.0,15,340070366061107,8,41.7,547.4979858398438,0.03020000085234642,0,0.0,0.0,,,,,0,,1,,
16282843,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,14,0.0,15,340070367951960,8,41.1,362.60626220703125,0.031700000166893005,0,0.0,0.0,,,,,0,,1,,
16282843,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,15,0.0,15,340070363499244,14,35.5,380.5759582519531,0.030300000682473183,0,0.0,0.0,,,,,0,,1,,
16282844,2792200000000,,,-1329687678241531857,0.16511154174804688,19.471466657705605,1.840371714415766,11.544146627707484,22,17,0.0,15,340070372023963,12,37.5,310.931884765625,0.04190000146627426,0,0.0,0.0,,,,,0,,1,,
